lead_id,created_at,dealer_id,source,inquiry_text,response_time_minutes,assigned_rep_id,converted,conversion_date,conversion_probability
8322,2024-07-05 05:30:55,29,referral,Überall rund böse.,16.0,8,True,2024-07-27 05:30:55,0.3429660422456341
8323,2024-09-03 15:44:43,29,email,Glücklich Geburtstag so mein Baum.,120.0,6,True,2024-10-03 15:44:43,0.5243153787675356
8324,2023-08-31 05:27:09,29,referral,Schwarz glücklich denken Lehrerin zwischen Ding.,77.0,8,True,2023-09-11 05:27:09,0.6459512417017443
8325,2024-04-23 16:06:15,29,website,Ich nein nehmen Schüler wieder.,98.0,8,True,2024-05-13 16:06:15,0.5076717458848982
8326,2023-03-30 03:47:24,29,email,Hinter lesen Stelle singen lachen.,21.0,7,True,2023-04-21 03:47:24,0.7496245256556346
8327,2024-03-05 16:34:03,29,email,Vater wenig aber bald Tür nur tragen tun.,109.0,10,True,2024-03-21 16:34:03,0.32553245007071646
8328,2024-10-06 23:31:07,29,website,Junge Bein ihm Hund fertig da.,93.0,10,False,,0.5490264611750936
8329,2025-05-07 18:29:12,29,referral,Setzen holen Stein Angst dazu.,18.0,7,True,2025-05-18 18:29:12,0.23413275910421671
8330,2024-03-01 01:53:54,29,email,Tot weiß fahren Frau darauf.,10.0,9,False,,0.325491032630406
8331,2025-10-31 01:15:26,29,email,Lehrer halten singen endlich Junge.,92.0,6,False,,0.5846511587755473
8332,2024-10-13 11:48:29,29,email,Ab wahr zehn nämlich wenn rechnen.,64.0,6,False,,0.226912117963973
8333,2023-05-22 14:27:41,29,email,Eltern verkaufen Pferd mein kennen vorbei Geld.,115.0,10,False,,0.645328543392637
8334,2025-03-07 21:11:51,29,website,Geben Winter fiel Pferd.,36.0,6,False,,0.13005999300587937
8335,2024-08-16 04:12:56,29,email,Gelb kam er er Minute.,56.0,7,True,2024-08-17 04:12:56,0.5082877974827621
8336,2025-12-25 08:46:30,29,email,Haben dir Brot.,106.0,10,False,,0.5542806300580225
8337,2025-12-12 16:20:12,29,referral,Tragen Wissen sollen hinter nennen oft krank.,117.0,9,False,,0.3217675659030552
8338,2023-11-09 10:35:18,29,website,Leise Geburtstag sehen fangen fertig nie.,59.0,7,True,2023-12-03 10:35:18,0.16957695624720515
8339,2023-08-23 01:25:11,29,website,See Hund leicht.,57.0,7,True,2023-09-21 01:25:11,0.8008098574075473
8340,2023-08-06 21:54:10,29,email,In schicken baden mehr Fußball wichtig schlafen Feuer.,20.0,7,False,,0.27227295088226444
8341,2024-02-18 18:11:09,29,email,Fliegen halbe Boden alle.,96.0,7,True,2024-03-01 18:11:09,0.680628029596871
8342,2024-06-24 00:15:26,29,referral,Dabei leise hin erschrecken schwer davon.,79.0,7,False,,0.11118721500542748
8343,2023-11-09 09:55:37,29,email,Jeder her schlecht öffnen.,43.0,8,True,2023-12-04 09:55:37,0.6509267324672603
8344,2025-03-05 11:50:57,29,referral,Geschenk dafür Nacht Schiff zum Affe.,14.0,8,False,,0.701387671260023
8345,2024-08-25 00:02:32,29,referral,Gewinnen zum Zug Feuer.,30.0,6,True,2024-09-19 00:02:32,0.659392616836435
8346,2025-01-29 22:39:16,29,email,Hin scheinen genau Feuer ganz ruhig.,68.0,7,True,2025-02-23 22:39:16,0.487996490813949
8347,2026-01-11 01:37:46,29,email,Dein heute schicken ihm Hunger Tante Freude glauben.,20.0,8,True,2026-01-31 01:37:46,0.5575482057012533
8348,2023-05-06 01:05:28,29,referral,Schlagen wissen wollen sofort.,28.0,10,True,2023-05-25 01:05:28,0.22692584489310041
8349,2024-06-04 09:34:48,29,email,Leute man kann ins schreiben alle Monat.,116.0,7,False,,0.4667424687493237
8350,2023-09-11 12:27:47,29,email,Sein vor geben Fenster bekommen.,79.0,6,False,,0.8170608217620406
8351,2025-11-07 18:50:02,29,referral,Küche schreien Platz zu.,32.0,8,True,2025-11-25 18:50:02,0.4953563420019388
8352,2023-05-31 16:22:48,29,email,Her natürlich vier letzte Wiese.,49.0,10,True,2023-06-21 16:22:48,0.6731275963061829
8353,2023-05-02 03:49:07,29,email,Heute halten sitzen helfen.,94.0,8,False,,0.28264020337184137
8354,2025-10-14 10:28:44,29,website,Schwester Uhr Vater Stelle den einmal.,119.0,6,True,2025-11-04 10:28:44,0.14591597779162166
8355,2025-02-18 13:01:49,29,website,Auto Nase dumm danach gab sein.,63.0,9,False,,0.6258124780920283
8356,2024-02-18 05:07:49,29,website,Machen sieht Eis gern Schuh kam Gott oben.,108.0,8,False,,0.4138809760032419
8357,2024-12-05 12:41:11,29,referral,Ich anfangen langsam hier Wohnung sprechen warm.,63.0,10,True,2024-12-28 12:41:11,0.35714860846054575
8358,2024-11-15 07:35:54,29,referral,Die unter deshalb Vater mich.,69.0,9,False,,0.6380641282216872
8359,2023-12-06 20:07:46,29,referral,Zur jetzt von Wohnung zeigen oben wissen Dorf.,11.0,10,True,2023-12-20 20:07:46,0.7482193948380236
8360,2023-11-12 05:09:17,29,email,Sagen Berg im Name setzen.,31.0,6,True,2023-12-05 05:09:17,0.5770544587967271
8361,2024-04-14 07:52:18,29,referral,Rechnen leicht lernen Tag schlecht.,15.0,6,False,,0.5884660693163036
8362,2024-09-18 08:14:31,29,email,Voll nimmt kam kein Stadt schlagen.,29.0,7,False,,0.29878921664385527
8363,2024-10-07 12:36:04,29,referral,Schlagen schlimm Minutenmir genau tragen kommen essen Tag.,52.0,6,True,2024-10-12 12:36:04,0.6283295512275816
8364,2023-11-08 19:26:27,29,website,Sitzen Straße verkaufen im halbe.,64.0,7,True,2023-11-28 19:26:27,0.6916223298167617
8365,2025-03-04 23:14:16,29,referral,Buch oft nicht Monate finden.,93.0,8,False,,0.4273990834810676
8366,2023-08-29 21:46:44,29,email,Schreiben heiß Stück Geschenk jetzt später.,82.0,7,True,2023-09-07 21:46:44,0.7066662838101533
8367,2025-08-20 23:00:17,29,website,Tier schwarz lernen schlimm Nacht als fest.,59.0,9,True,2025-09-13 23:00:17,0.19104857208937764
8368,2025-08-28 11:09:38,29,referral,Essen Geburtstag glauben leicht besser möglich.,95.0,9,True,2025-09-05 11:09:38,0.31838881374880534
8369,2025-02-19 09:23:48,29,website,Ganz wirklich Schüler fangen verstecken.,56.0,7,True,2025-02-20 09:23:48,0.41581999919733315
8370,2024-10-20 05:48:28,29,website,Besser Papa Erde leicht.,49.0,9,True,2024-11-05 05:48:28,0.3243076940802233
8371,2025-01-11 16:12:45,29,website,See hoch schauen am drehen ging antworten.,108.0,9,True,2025-01-27 16:12:45,0.25652175163464264
8372,2025-06-12 05:37:49,29,email,Auge ist stehen helfen essen Freund Stelle.,79.0,7,True,2025-06-24 05:37:49,0.3231671572152345
8373,2026-02-03 16:01:52,29,email,Dazu dort klein schlimm.,11.0,10,False,,0.2628179101492452
8374,2024-09-28 00:42:39,29,email,Stunde so Woche ob Zimmer Jahr gibt.,58.0,9,True,2024-10-02 00:42:39,0.2646091264624209
8375,2024-12-03 00:12:49,29,website,Platz beide beim kennen zusammen.,84.0,6,True,2024-12-29 00:12:49,0.6000007321186361
8376,2023-05-12 15:26:14,29,website,Wieder Tür stehen rufen Klasse Eis krank.,8.0,9,True,2023-06-08 15:26:14,0.5129957563277759
8377,2024-09-18 03:17:35,29,referral,Warum auf Zeitung helfen.,100.0,10,False,,0.3071053157613971
8378,2025-08-20 20:44:31,29,referral,Besser mögen doch dabei drehen gut Familie sieht.,22.0,10,True,2025-08-29 20:44:31,0.5916817738384378
8379,2025-10-02 12:33:25,29,referral,Ließ Finger geben hinein wo Fuß.,63.0,6,True,2025-11-01 12:33:25,0.40971161201282924
8380,2025-10-06 08:19:40,29,referral,Brauchen Lehrer langsam am drehen.,116.0,10,True,2025-11-03 08:19:40,0.6909793894429999
8381,2025-05-03 23:37:19,29,website,Kopf vielleicht Schüler endlich trinken.,76.0,10,True,2025-05-20 23:37:19,0.6130081127675114
8382,2023-11-06 22:55:18,29,website,Sein setzen richtig waschen rufen man.,99.0,9,True,2023-11-11 22:55:18,0.6414508194764476
8383,2024-11-01 06:59:07,29,referral,Berg Küche vergessen treffen.,96.0,10,False,,0.5073917674634482
8384,2024-06-26 00:23:30,29,referral,Lustig lesen fressen Zeit gar Boden.,46.0,7,False,,0.4786015004591365
8385,2024-05-02 05:22:51,29,referral,Klasse müde dazu gar nah Licht.,12.0,7,False,,0.6520544251196887
8386,2025-04-24 19:16:48,29,email,Gehören im bis über.,46.0,7,True,2025-05-20 19:16:48,0.3872654307836956
8387,2024-08-29 11:23:13,29,referral,Das oft unten Mama beide glücklich es.,110.0,10,False,,0.7846866494397539
8388,2025-06-11 10:33:38,29,referral,Zug Katze denn lange Musik Leben.,19.0,6,True,2025-07-03 10:33:38,0.3771284449313548
8389,2025-06-27 16:09:46,29,referral,Daran halbe mich Feuer Stunde.,115.0,10,False,,0.20869369221238243
8390,2024-09-25 17:58:29,29,email,Da allein Bein bringen doch sagen Schule.,99.0,6,False,,0.20379155291775178
8391,2025-07-03 10:11:31,29,website,Antworten ihm früh Lehrer baden Haus.,29.0,6,False,,0.764348253852221
8392,2024-09-25 13:21:59,29,email,Aber Uhr traurig öffnen schaffen drei Freund Wald.,38.0,9,True,2024-10-11 13:21:59,0.2559652188915046
8393,2025-04-01 11:15:59,29,email,Lernen Glück schaffen will baden Beispiel kommen.,114.0,10,False,,0.7818228076892129
8394,2023-06-15 11:41:47,29,website,Los sechs vorbei Schüler wie.,62.0,6,True,2023-07-14 11:41:47,0.1465699773342263
8395,2024-04-26 07:17:21,29,email,Fenster doch böse voll.,93.0,8,True,2024-05-20 07:17:21,0.6054216591340164
8396,2025-02-13 19:11:35,29,website,Erde kein zusammen fehlen heute Ferien.,27.0,10,True,2025-03-10 19:11:35,0.4407738521828941
8397,2024-07-07 03:08:59,29,referral,Beide Arzt Winter andere versuchen werden.,100.0,7,False,,0.25653136956825123
8398,2025-10-24 08:32:11,29,referral,Erklären hoch frei Teller nach Zug Fenster gewinnen.,115.0,6,False,,0.8367681615971593
8399,2023-03-02 22:22:22,29,email,Darin gesund Platz Platz will Land Bein.,118.0,9,True,2023-03-16 22:22:22,0.3021996960582424
8400,2024-03-27 05:45:57,29,email,Hunger doch bringen Leute Jahr früh dein.,8.0,9,True,2024-04-26 05:45:57,0.7074140868408755
8401,2024-11-29 11:31:06,29,referral,Brauchen traurig baden es da.,104.0,9,True,2024-12-07 11:31:06,0.19858485747922502
8402,2024-12-14 13:06:32,29,referral,Gehen sitzen aus turnen.,12.0,6,False,,0.30339546931855665
8403,2023-06-27 15:17:13,29,website,Sehen reiten Schwester fiel.,21.0,10,True,2023-07-02 15:17:13,0.3881810396970885
8404,2023-11-29 21:26:27,29,website,Mein heiß ein.,95.0,8,True,2023-12-26 21:26:27,0.8051677957885336
8405,2023-04-02 16:02:50,29,referral,Lesen Blume antworten turnen Hund Stück weinen.,64.0,7,True,2023-04-04 16:02:50,0.10426728735168833
8406,2023-08-07 13:59:02,29,website,Zurück ließ Ball hin haben schaffen Hand unter.,100.0,10,True,2023-08-29 13:59:02,0.2517322000662574
8407,2025-04-25 05:13:24,29,email,Schicken sie dabei schaffen singen.,24.0,9,True,2025-04-28 05:13:24,0.8979554371259554
8408,2025-06-27 07:37:22,29,email,Ende frei nass bis Stadt ihn.,76.0,10,True,2025-06-29 07:37:22,0.2862524334469211
8409,2023-03-17 09:39:33,29,referral,Früh vielleicht als machen Hund Vogel.,29.0,10,True,2023-03-22 09:39:33,0.8760040889593358
8410,2023-11-03 01:26:37,29,referral,Man schlagen wichtig.,13.0,7,True,2023-11-15 01:26:37,0.27238712722570446
8411,2024-03-23 18:10:23,29,email,Eltern laut schauen gehören gestern schlecht lieb.,47.0,10,True,2024-04-01 18:10:23,0.27241505220323825
8412,2024-07-13 08:39:52,29,referral,Damit einfach wo Himmel tun erzählen.,111.0,9,True,2024-07-24 08:39:52,0.741079316922101
8413,2024-10-09 17:16:37,29,email,Ende kurz Lehrerin Himmel verkaufen drehen einmal.,32.0,7,False,,0.23206203617207752
8414,2024-01-15 05:13:09,29,website,Klein versuchen ging fressen bis ruhig.,79.0,10,False,,0.18766282216772787
8415,2025-12-31 09:02:33,29,referral,Groß Opa später kommen Meer.,13.0,6,True,2026-01-17 09:02:33,0.3419986332396577
8416,2025-03-26 13:27:00,29,referral,Er ziehen halbe Uhr.,5.0,9,True,2025-04-24 13:27:00,0.7875283119921676
8417,2024-09-25 13:08:49,29,website,Warum langsam lange dauern ging erklären.,104.0,7,False,,0.1604392495403535
8418,2025-07-29 12:30:57,29,website,Fahrrad Weg Minutenmir schauen.,29.0,7,False,,0.5140273184458239
8419,2026-01-17 19:45:36,29,website,Angst Zug Mensch Monat darauf braun fiel.,81.0,9,False,,0.3909955847409775
8420,2024-09-12 20:20:05,29,website,Sind wahr Nase Frage dick.,120.0,7,False,,0.5611647486691698
8421,2024-08-18 16:07:14,29,referral,Beim Leben lange oft Eltern.,54.0,9,True,2024-09-12 16:07:14,0.1363240010096469
8422,2025-03-18 16:36:31,29,website,Wir Kopf lachen sieht es vier alt Affe.,99.0,9,True,2025-04-17 16:36:31,0.7185109776341994
8423,2023-12-13 10:30:33,29,referral,Sprechen Zahl schlimm Mensch.,91.0,7,False,,0.3504091193402724
8424,2024-10-15 10:31:31,29,email,Schwimmen vier Welt beißen Glas erst.,46.0,6,False,,0.2429156042149817
8425,2025-03-17 21:55:21,29,website,Legen letzte ruhig richtig.,95.0,7,False,,0.24799757861880956
8426,2024-01-30 19:56:30,29,website,Dir allein wollen brauchen.,53.0,6,False,,0.14516716040026614
8427,2024-05-21 17:34:40,29,website,Schuh gleich böse gesund.,118.0,7,False,,0.4735844066430983
8428,2024-11-05 06:46:10,29,email,Haben kam vom glauben.,28.0,8,True,2024-11-22 06:46:10,0.6486374705846204
8429,2023-02-17 17:50:20,29,referral,Drei verstecken und Haus.,56.0,6,False,,0.7046224513936744
8430,2025-10-04 21:16:44,29,referral,Fuß mal langsam schenken Familie.,60.0,7,False,,0.1494394061339203
8431,2023-05-17 21:27:42,29,referral,Bei Meer jetzt antworten natürlich sehr Weihnachten sieben.,51.0,9,True,2023-06-11 21:27:42,0.608856513182577
8432,2025-06-18 04:41:09,29,email,Zahl einfach Tür Winter also ihn wer fressen.,10.0,6,True,2025-07-02 04:41:09,0.6166355803185111
8433,2023-09-18 10:12:02,29,website,Mögen Tisch helfen oft den zwischen gerade.,37.0,8,False,,0.3561561914515382
8434,2024-10-01 00:41:20,29,referral,Alle Schule Seite besser wie.,103.0,10,True,2024-10-17 00:41:20,0.8169068785848038
8435,2025-08-24 12:17:48,29,email,Später Geschichte weit Familie.,63.0,8,True,2025-09-02 12:17:48,0.2249421999944853
8436,2023-12-08 02:44:11,29,website,Rund fressen wenig waschen packen.,17.0,6,False,,0.7180864367365273
8437,2025-08-20 03:30:47,29,referral,Singen gut einigen wir Milch.,7.0,9,False,,0.1987682277560138
8438,2025-04-05 14:39:14,29,email,Wer zum Wasser Tag helfen antworten wirklich.,59.0,9,True,2025-04-17 14:39:14,0.8676610936386099
8439,2024-05-19 04:53:32,30,website,Hier schwimmen Fahrrad Apfel gibt.,97.0,6,False,,0.8913723995102912
8440,2025-04-25 08:18:13,30,referral,Berg Freude Wald Buch.,113.0,6,True,2025-05-22 08:18:13,0.4303210581448508
8441,2025-12-21 20:31:54,30,referral,Brauchen Dorf ob Glas.,116.0,10,True,2026-01-13 20:31:54,0.2306343295750188
8442,2025-12-10 12:22:14,30,referral,Loch tragen oben er Fußball suchen wohl.,36.0,10,False,,0.6798367539813215
8443,2023-11-22 22:41:50,30,website,Freude steigen beim.,99.0,6,False,,0.21930880139097583
8444,2024-12-09 14:54:35,30,email,Dort ein rund Tisch dauern zwischen tragen also.,69.0,9,False,,0.6676777725912622
8445,2025-11-05 13:27:21,30,email,Dorf genau glücklich Gott.,116.0,9,False,,0.1730516839581041
8446,2025-07-25 01:03:40,30,email,Tief auch Garten sicher fangen arbeiten.,62.0,7,True,2025-08-12 01:03:40,0.11970948612544144
8447,2025-10-04 15:19:08,30,email,Fressen nass traurig.,27.0,9,False,,0.8524547657790813
8448,2024-06-01 07:47:18,30,email,Kurz beide fragen wissen.,28.0,7,True,2024-06-19 07:47:18,0.2752352550221657
8449,2023-11-08 05:25:05,30,website,Sofort bei nächste Schwester Schnee.,98.0,8,True,2023-12-08 05:25:05,0.36501992746307177
8450,2023-02-25 21:16:42,30,website,Kopf heraus später Berg aber weiter laut erschrecken.,99.0,6,False,,0.18652327897090695
8451,2025-06-05 05:33:30,30,referral,Langsam Ferien Fisch her Erde Pferd Tante.,110.0,7,False,,0.5803327318576057
8452,2023-09-27 04:47:15,30,website,Bei Tür Tante setzen.,114.0,7,True,2023-10-20 04:47:15,0.13100609751769962
8453,2024-11-07 07:08:20,30,referral,Fallen Weg Maus ob tief Hund Glas.,83.0,10,True,2024-11-11 07:08:20,0.2561125364585518
8454,2025-05-22 04:57:38,30,website,Abend davon leise durch zehn.,58.0,9,False,,0.29184356879157547
8455,2024-03-09 15:11:15,30,referral,Schüler nächste leben bei neun Beispiel wirklich auch.,92.0,6,True,2024-03-30 15:11:15,0.20240216170848885
8456,2025-08-05 23:24:55,30,email,Oder schwer Bauer.,35.0,9,True,2025-08-27 23:24:55,0.22742636945813352
8457,2025-10-06 08:17:59,30,referral,Spielen neu können Nase gefährlich springen ohne rot.,113.0,6,True,2025-10-20 08:17:59,0.5015294928060007
8458,2024-07-03 18:53:09,30,referral,Fuß sehr leicht Rad Baum ab.,27.0,8,False,,0.7942408812300047
8459,2024-04-25 11:58:08,30,website,Stehen Stein gestern bleiben möglich lustig vom Leute.,27.0,8,True,2024-05-10 11:58:08,0.17066164182510557
8460,2025-03-13 22:07:08,30,website,Luft kochen tot fragen sechs leben will.,38.0,7,False,,0.39933095616653935
8461,2025-02-22 23:08:19,30,website,Fiel rund sonst setzen nur.,40.0,9,False,,0.1736007459269452
8462,2024-10-16 11:48:26,30,email,Pferd in mein Platz packen Onkel.,52.0,6,True,2024-10-26 11:48:26,0.11490289771945249
8463,2025-01-03 18:37:16,30,email,Welt nie Ball Schluss.,108.0,9,True,2025-01-25 18:37:16,0.6858548443813828
8464,2025-11-28 20:14:36,30,email,Sicher und genau Erde wieder.,27.0,10,True,2025-12-16 20:14:36,0.856030934416183
8465,2024-02-21 21:41:45,30,website,Fahren sprechen gehören.,34.0,10,False,,0.3386163769751379
8466,2024-12-09 00:45:48,30,email,Vorbei daran Sommer wenig allein.,54.0,10,True,2025-01-07 00:45:48,0.2952518408287036
8467,2025-08-03 21:07:20,30,website,Etwas grün davon Geld fangen kalt.,79.0,8,False,,0.4154679072306434
8468,2025-04-23 05:09:06,30,referral,Kopf ihm dabei der lustig fahren dann Stein.,101.0,10,False,,0.26466473132847534
8469,2023-09-23 23:51:33,30,website,Sind mit nein los.,26.0,8,False,,0.25107468222887563
8470,2024-06-10 12:22:01,30,email,Wiese draußen hören weiter schauen.,51.0,9,True,2024-07-04 12:22:01,0.520017875565444
8471,2024-07-13 14:24:47,30,website,Baden Monat rot Lehrer müssen sonst.,35.0,8,False,,0.6054811570031019
8472,2024-02-06 13:24:08,30,referral,Sehen schlafen Zahl frei jetzt nimmt Hund.,12.0,6,False,,0.8923589439418818
8473,2024-09-09 13:21:02,30,referral,Zug warm jetzt Freund sollen viel.,50.0,9,False,,0.7355699287005198
8474,2026-02-04 18:01:46,30,email,Sind Ende ab bin Wagen unser wird man.,25.0,8,False,,0.760443858136384
8475,2024-01-08 17:30:44,30,referral,Wiese sechs sitzen Brot Lehrerin rennen Nase.,33.0,6,False,,0.11784916955402586
8476,2024-05-23 03:36:22,30,referral,Stadt erschrecken wohl Brot.,39.0,9,True,2024-06-04 03:36:22,0.6645829747214606
8477,2024-05-18 09:26:13,30,website,Her Jahr Opa weg sonst.,41.0,7,True,2024-05-26 09:26:13,0.686967288708232
8478,2025-11-19 07:52:02,30,email,Gern erst mal und Geschichte erzählen.,99.0,7,False,,0.668815150342563
8479,2025-01-07 12:17:58,30,website,Verkaufen Stunde helfen öffnen sind Familie Geschichte.,114.0,6,False,,0.11358323501853446
8480,2025-02-22 19:50:28,30,email,Fest zusammen Sommer Fenster Küche nichts.,53.0,6,True,2025-03-15 19:50:28,0.7014579996231863
8481,2024-12-24 05:09:22,30,website,Name Küche acht Wohnung Vogel.,27.0,6,False,,0.6265503678080703
8482,2025-05-01 18:31:11,30,email,Gern alle lieb packen Weg Oma.,50.0,6,False,,0.5517754932445806
8483,2025-11-10 07:34:15,30,email,Beißen Boden scheinen Spiel schauen.,117.0,9,True,2025-12-10 07:34:15,0.7482630526704118
8484,2026-01-31 03:16:50,30,email,Geburtstag schlecht leicht sprechen haben.,95.0,6,True,2026-02-17 03:16:50,0.23795740274251145
8485,2025-09-19 00:58:08,30,referral,Traurig suchen bleiben öffnen fröhlich Geburtstag jetzt.,49.0,6,False,,0.12323204029866038
8486,2024-09-20 12:35:22,30,email,Schwester Zimmer Monat da stehen genau letzte.,95.0,8,True,2024-10-05 12:35:22,0.7875179259915049
8487,2025-04-06 14:05:32,30,referral,Bin verkaufen gegen verstehen freuen kommen machen Tag.,80.0,7,False,,0.6222343674364896
8488,2023-05-16 12:52:42,30,website,Nein Berg Wetter genau gefährlich reiten.,102.0,7,True,2023-06-06 12:52:42,0.1958607679825132
8489,2024-09-13 07:50:10,30,email,Klettern zwei steigen erschrecken durch.,108.0,7,False,,0.197394348977309
8490,2023-07-23 09:11:22,30,email,Geld bald haben dabei Wasser merken nass Freund.,118.0,7,False,,0.5091697217037557
8491,2023-07-29 12:05:37,30,email,Weihnachten reiten hören Loch.,10.0,10,True,2023-08-12 12:05:37,0.38674991691298033
8492,2025-04-05 09:54:20,30,email,Mich Baum rufen Apfel springen sechs dazu.,84.0,9,False,,0.5898372459784997
8493,2024-06-16 10:56:49,30,email,Gesicht im Ferien trinken dann dick.,11.0,6,False,,0.2516447290747412
8494,2023-11-30 08:19:42,30,website,Auge früher Frau tragen.,80.0,10,False,,0.4044410450035246
8495,2023-09-09 10:03:41,30,website,Sehen wir las weg schauen.,97.0,10,True,2023-09-24 10:03:41,0.2503764461925957
8496,2024-06-23 01:58:29,30,email,Baum Sommer treffen laut geben Lehrer heißen.,47.0,10,False,,0.2997499722585218
8497,2025-10-30 19:18:00,30,email,Spät Meer wünschen da.,11.0,6,True,2025-11-09 19:18:00,0.6697639624482647
8498,2026-02-02 01:53:23,30,email,Klasse singen nimmt ist einmal.,48.0,10,False,,0.3547743239737463
8499,2024-08-03 08:58:33,30,email,Blume man letzte Hunger reiten.,55.0,8,True,2024-08-21 08:58:33,0.5563977534508021
8500,2025-04-18 20:48:11,30,referral,Heiß Fußball Schule arbeiten mich fliegen.,72.0,6,True,2025-05-01 20:48:11,0.6453759816819364
8501,2024-01-24 13:40:43,30,website,Klein Arbeit suchen lernen schlimm Schüler leben vielleicht.,72.0,10,False,,0.6199820754973414
8502,2024-10-28 09:26:09,30,email,Sehen Abend nah Junge unser.,6.0,9,False,,0.36383027300980275
8503,2024-02-25 14:29:12,30,referral,Ein merken schwarz spielen Meer Tür.,117.0,6,False,,0.7630799152043257
8504,2024-06-02 06:47:58,30,email,Mama besser Name Oma Stelle.,45.0,6,True,2024-06-28 06:47:58,0.8282276125411854
8505,2024-11-06 10:52:37,30,email,Grün wünschen kurz sofort fast.,100.0,7,True,2024-11-14 10:52:37,0.6964144475020149
8506,2024-05-09 18:24:41,30,referral,Alle Herz bei ich wollen vor schwarz singen.,85.0,8,False,,0.14015406895270985
8507,2024-05-28 21:51:46,30,referral,Hat verstecken klein ließ.,118.0,8,True,2024-06-05 21:51:46,0.5413557459677435
8508,2024-03-27 18:38:05,30,website,Laufen Eltern gelb Herr.,83.0,6,False,,0.17932955082879795
8509,2025-10-06 21:32:18,30,email,Tante Eltern einige führen rufen früh brauchen hinein.,5.0,10,True,2025-10-25 21:32:18,0.2406022705521358
8510,2025-08-19 19:44:04,30,email,Nass Wetter Woche Monat noch nämlich.,91.0,9,True,2025-08-25 19:44:04,0.3872096271039388
8511,2024-12-17 03:48:25,30,website,Geschichte aus her wo.,32.0,9,True,2025-01-11 03:48:25,0.4675397742793529
8512,2025-06-25 09:21:53,30,referral,Verstecken kam halbe Mann vom schauen gehören.,45.0,9,False,,0.6041638485832741
8513,2024-11-01 09:24:58,30,website,Wo Auto danach Schule Fuß merken.,15.0,9,False,,0.3688147288865252
8514,2023-04-25 22:15:18,30,referral,Wohl lange Katze richtig Finger werfen Platz nimmt.,97.0,9,False,,0.741209063506063
8515,2024-07-25 18:23:15,30,website,Jung gleich kochen werfen wirklich.,23.0,6,True,2024-08-20 18:23:15,0.28289595549463953
8516,2023-05-12 01:59:50,30,referral,An lassen zwischen nur neben für frei.,103.0,9,True,2023-06-09 01:59:50,0.7258352259291933
8517,2024-03-21 14:20:17,30,referral,Oma sein fragen zusammen klettern müde Schluss.,112.0,8,True,2024-03-23 14:20:17,0.10946490602762644
8518,2025-09-08 12:28:13,30,website,Schuh hat hinter laufen fast ging Kopf.,32.0,8,False,,0.16934718730077958
8519,2024-06-10 14:29:37,30,email,Brief legen gesund fünf Auge Geschichte da.,47.0,6,True,2024-06-27 14:29:37,0.7760505690997164
8520,2023-11-04 15:37:01,30,website,Sicher Junge hier der einigen fiel schlagen.,83.0,9,True,2023-11-10 15:37:01,0.5006200288622366
8521,2023-02-21 10:58:20,30,website,Onkel Minutenmir Bruder halten genau Wagen selbst.,70.0,7,True,2023-03-03 10:58:20,0.6849146489049007
8522,2024-06-17 21:55:09,30,website,Wirklich uns dafür holen.,11.0,9,True,2024-07-10 21:55:09,0.10168008012543198
8523,2023-02-24 20:33:00,30,email,Da an Jahr nass.,114.0,6,False,,0.3826618994443114
8524,2023-05-09 05:42:04,30,email,Mädchen drehen Wasser.,91.0,10,False,,0.711686179593861
8525,2023-12-16 18:07:51,30,referral,Sehr beim acht essen.,52.0,6,True,2024-01-10 18:07:51,0.8406360697746545
8526,2026-02-06 05:44:01,30,referral,Nein weil darin Ferien.,50.0,8,True,2026-02-13 05:44:01,0.5416429204743084
8527,2023-09-02 12:54:51,30,website,Bein aus andere lustig.,60.0,8,True,2023-09-22 12:54:51,0.12761888598829413
8528,2023-03-29 03:25:57,30,referral,Darauf Hunger Opa beim.,100.0,6,False,,0.20403600735207564
8529,2025-04-14 15:33:12,30,email,Erschrecken Mann Feuer Sohn Auto neun schwarz.,30.0,10,False,,0.27142291930236706
8530,2023-08-24 19:21:33,30,website,Klettern baden zurück dazu finden so las Vater.,104.0,7,True,2023-09-22 19:21:33,0.18508361079662478
8531,2025-12-08 09:40:48,30,email,Ganz scheinen aber jung krank.,100.0,7,False,,0.3376170045555127
8532,2024-01-04 04:13:53,30,website,Nach schwarz schwarz er sieht weiter drei Mann.,55.0,7,False,,0.648327901789285
8533,2024-03-14 01:03:55,30,referral,Herr sehr Bett Haus sieht wohnen.,67.0,10,True,2024-04-09 01:03:55,0.7478220293084961
8534,2024-04-24 20:06:44,30,referral,Fehlen liegen drehen setzen Boden Klasse darin Eltern.,111.0,10,True,2024-05-03 20:06:44,0.676494131029685
8535,2025-10-05 08:14:04,30,website,Uhr fest Fuß treffen durch weiß waschen.,114.0,6,False,,0.67703180891806
8536,2025-06-14 09:19:07,30,email,Hinter Garten Wagen springen.,109.0,9,True,2025-06-22 09:19:07,0.5762388336947213
8537,2023-09-02 23:03:30,30,website,Verlieren treffen es Hase einmal.,104.0,7,False,,0.6983608492590805
8538,2023-03-16 06:03:02,30,referral,Las Küche schon ganz zwischen wir.,17.0,9,False,,0.13041243338063346
8539,2024-04-01 12:54:53,30,website,Frau dich Bein rot Sache.,81.0,6,True,2024-04-28 12:54:53,0.5345881245421159
