car_id,dealer_id,make,model,year,acquisition_price,expected_resale_price,condition_score,location,ingredients_date,days_in_stock,status
3574,30,Audi,Darin,2019,36903.0,42438.45,9,Saarlouis,2024-03-12 16:03:27,30,sold
3575,30,Audi,Weit,2021,37403.0,,4,Saarlouis,2023-09-09 10:35:10,65,available
3576,31,BMW,Suchen,2023,30969.0,35614.35,5,Jüterbog,2025-12-06 03:45:25,121,available
3577,31,Mercedes-Benz,Wohl,2020,49043.0,56399.45,4,Jüterbog,2024-05-05 14:46:36,93,sold
3578,31,Opel,Dir,2024,48006.0,55206.899999999994,3,Jüterbog,2024-05-07 19:30:50,1,sold
3579,31,Opel,Andere,2020,47701.0,54856.149999999994,5,Jüterbog,2024-09-26 04:43:09,128,sold
3580,31,Mercedes-Benz,Leute,2023,30593.0,,2,Jüterbog,2025-01-11 17:26:04,18,available
3581,31,Opel,Sind,2022,20786.0,,9,Jüterbog,2026-02-07 06:07:17,1,available
3582,31,BMW,Erzählen,2023,26493.0,30466.949999999997,7,Jüterbog,2023-06-14 07:35:10,170,sold
3583,31,BMW,Jetzt,2020,25554.0,29387.1,5,Jüterbog,2025-05-12 05:06:07,32,sold
3584,31,Opel,Weg,2021,37712.0,43368.799999999996,8,Jüterbog,2024-01-01 10:44:39,93,sold
3585,31,BMW,Dir,2021,48432.0,55696.799999999996,5,Jüterbog,2025-03-31 09:33:02,37,sold
3586,31,Mercedes-Benz,Lehrerin,2019,41829.0,,9,Jüterbog,2025-06-14 00:00:55,177,available
3587,31,Opel,Dauern,2019,14072.0,16182.8,1,Jüterbog,2025-01-27 15:15:20,41,sold
3588,31,BMW,Oma,2024,16579.0,19065.85,3,Jüterbog,2025-01-23 01:31:48,36,sold
3589,31,BMW,Traurig,2018,40725.0,,4,Jüterbog,2023-02-19 18:36:16,160,available
3590,31,Mercedes-Benz,Klein,2024,13234.0,,8,Jüterbog,2023-04-21 07:56:02,73,available
3591,31,Mercedes-Benz,Da,2019,36865.0,,9,Jüterbog,2024-05-05 20:41:11,127,available
3592,31,Opel,Helfen,2018,13210.0,15191.499999999998,4,Jüterbog,2025-10-19 01:12:14,34,sold
3593,31,BMW,Erklären,2018,36440.0,,4,Jüterbog,2025-02-02 13:58:39,59,available
3594,31,Opel,Selbst,2023,22680.0,26081.999999999996,5,Jüterbog,2023-09-08 11:57:32,158,sold
3595,31,Opel,Sehen,2018,15847.0,18224.05,9,Jüterbog,2024-12-30 03:12:01,26,sold
3596,31,Mercedes-Benz,Weg,2023,47815.0,54987.24999999999,6,Jüterbog,2024-06-12 08:31:54,163,sold
3597,31,BMW,Bald,2021,20492.0,,3,Jüterbog,2023-11-15 18:32:21,72,available
3598,31,BMW,Bauer,2020,27775.0,31941.249999999996,2,Jüterbog,2023-08-27 13:01:34,165,sold
3599,31,Opel,Wagen,2020,34738.0,39948.7,4,Jüterbog,2024-06-18 00:37:34,132,sold
3600,31,BMW,Doch,2024,15894.0,18278.1,8,Jüterbog,2025-07-13 14:19:51,87,sold
3601,31,Opel,Wetter,2024,39799.0,45768.85,10,Jüterbog,2026-01-29 10:19:27,149,available
3602,31,BMW,Zehn,2024,24959.0,28702.85,8,Jüterbog,2023-05-14 00:23:41,169,sold
3603,31,BMW,Turnen,2022,26510.0,,2,Jüterbog,2023-05-15 20:36:43,137,available
3604,31,Opel,Rennen,2022,47711.0,54867.649999999994,3,Jüterbog,2025-12-29 07:47:49,101,available
3605,31,BMW,Sohn,2023,36951.0,42493.649999999994,7,Jüterbog,2025-05-22 05:43:00,137,sold
3606,31,Opel,Weinen,2022,16613.0,19104.949999999997,1,Jüterbog,2023-05-02 22:54:54,15,sold
3607,31,BMW,Abend,2020,43525.0,50053.74999999999,4,Jüterbog,2023-12-07 03:45:00,77,sold
3608,31,Mercedes-Benz,Das,2020,33492.0,38515.799999999996,10,Jüterbog,2023-02-26 23:29:35,130,sold
3609,31,BMW,Lesen,2022,24190.0,,3,Jüterbog,2024-11-16 14:29:11,40,available
3610,31,Mercedes-Benz,Geben,2018,21393.0,,9,Jüterbog,2024-08-30 21:56:55,100,available
3611,31,Mercedes-Benz,Blau,2021,35699.0,41053.85,7,Jüterbog,2025-12-16 15:23:04,62,available
3612,31,Mercedes-Benz,Genau,2024,35985.0,,9,Jüterbog,2025-11-22 20:27:06,69,available
3613,31,Mercedes-Benz,Legen,2021,48818.0,56140.7,5,Jüterbog,2023-08-20 18:45:45,148,sold
3614,31,Opel,Es,2023,27255.0,,9,Jüterbog,2024-07-21 13:54:28,83,available
3615,31,BMW,Schnell,2021,47587.0,54725.049999999996,2,Jüterbog,2025-04-10 14:04:05,150,sold
3616,31,Opel,Bett,2020,27693.0,,3,Jüterbog,2023-03-24 01:16:58,64,available
3617,31,Opel,Mich,2020,11482.0,13204.3,9,Jüterbog,2025-03-24 12:43:58,9,sold
3618,31,Opel,Wichtig,2018,18492.0,21265.8,4,Jüterbog,2024-02-20 14:27:44,76,sold
3619,31,Mercedes-Benz,Geburtstag,2019,39652.0,45599.799999999996,9,Jüterbog,2023-03-14 12:32:31,64,sold
3620,31,Mercedes-Benz,Verkaufen,2024,26874.0,30905.1,7,Jüterbog,2023-09-09 02:05:58,2,sold
3621,31,BMW,Minute,2021,11322.0,,8,Jüterbog,2025-04-30 16:24:48,68,available
3622,31,Mercedes-Benz,Den,2019,34531.0,,1,Jüterbog,2023-09-06 01:02:52,161,available
3623,31,Opel,Dorf,2021,24714.0,28421.1,2,Jüterbog,2024-07-18 02:30:08,12,sold
3624,31,Mercedes-Benz,Um,2021,35889.0,,8,Jüterbog,2023-11-03 08:20:20,170,available
3625,31,Mercedes-Benz,Hören,2019,39807.0,45778.049999999996,6,Jüterbog,2024-01-26 09:57:30,40,sold
3626,31,Opel,Mutter,2021,44240.0,50875.99999999999,1,Jüterbog,2025-05-30 21:52:53,166,sold
3627,31,BMW,Ließ,2024,33210.0,38191.5,10,Jüterbog,2024-03-08 22:39:13,87,sold
3628,31,Mercedes-Benz,Finger,2021,19200.0,,6,Jüterbog,2023-03-08 13:20:42,101,available
3629,31,Mercedes-Benz,Uns,2021,14915.0,17152.25,10,Jüterbog,2024-06-22 13:23:47,89,sold
3630,31,Opel,Wenn,2019,45359.0,52162.85,4,Jüterbog,2023-08-17 16:42:44,83,sold
3631,31,Mercedes-Benz,Gelb,2020,48788.0,,1,Jüterbog,2024-11-13 20:39:43,56,available
3632,31,Mercedes-Benz,Einfach,2021,31767.0,36532.049999999996,1,Jüterbog,2024-04-02 18:02:04,10,sold
3633,31,Opel,Küche,2023,30853.0,35480.95,9,Jüterbog,2024-03-26 21:54:39,161,sold
3634,31,Mercedes-Benz,Wissen,2023,31739.0,36499.85,3,Jüterbog,2025-05-09 18:25:42,79,sold
3635,31,BMW,Jahr,2022,29403.0,,7,Jüterbog,2023-02-16 17:46:41,38,available
3636,31,BMW,Stunde,2021,44905.0,51640.74999999999,2,Jüterbog,2025-08-16 11:16:19,128,sold
3637,31,Opel,Dir,2023,36864.0,42393.6,8,Jüterbog,2026-01-15 07:34:42,125,available
3638,31,BMW,Warum,2022,33132.0,38101.799999999996,8,Jüterbog,2023-11-20 06:49:16,22,sold
3639,31,Mercedes-Benz,Haus,2022,41016.0,47168.399999999994,9,Jüterbog,2024-07-02 19:45:20,58,sold
3640,31,Mercedes-Benz,Sonntag,2018,42575.0,48961.24999999999,6,Jüterbog,2023-08-18 10:19:28,104,sold
3641,31,Mercedes-Benz,Stunde,2019,21842.0,25118.3,9,Jüterbog,2024-12-13 20:51:32,113,sold
3642,31,Opel,Dein,2021,42800.0,49219.99999999999,7,Jüterbog,2023-10-25 15:51:07,9,sold
3643,31,Opel,Schule,2023,29528.0,33957.2,8,Jüterbog,2025-03-24 03:50:38,78,sold
3644,31,Mercedes-Benz,Küche,2022,46199.0,,5,Jüterbog,2025-09-09 14:10:42,1,available
3645,31,Opel,Krank,2019,40739.0,,7,Jüterbog,2025-03-28 17:46:05,50,available
3646,31,Mercedes-Benz,Sitzen,2024,17834.0,20509.1,8,Jüterbog,2024-12-02 00:29:58,95,sold
3647,31,Mercedes-Benz,Warten,2020,23254.0,26742.1,7,Jüterbog,2024-08-08 15:11:09,58,sold
3648,31,Opel,Früh,2019,18939.0,,8,Jüterbog,2023-10-20 23:46:22,50,available
3649,31,Mercedes-Benz,Am,2018,11796.0,13565.4,2,Jüterbog,2024-06-08 21:28:09,164,sold
3650,31,Mercedes-Benz,Klasse,2024,26313.0,,6,Jüterbog,2024-09-28 12:10:35,85,available
3651,31,Mercedes-Benz,Wohnung,2021,37317.0,42914.549999999996,4,Jüterbog,2024-07-17 09:04:54,61,sold
3652,31,Mercedes-Benz,Wichtig,2019,28062.0,32271.3,1,Jüterbog,2026-01-16 05:21:04,52,available
3653,31,BMW,Zeigen,2022,24722.0,28430.3,4,Jüterbog,2024-06-11 11:01:33,3,sold
3654,31,Opel,Kind,2018,15737.0,18097.55,7,Jüterbog,2024-06-25 15:02:10,68,sold
3655,31,Mercedes-Benz,Stadt,2024,41585.0,47822.74999999999,7,Jüterbog,2025-04-02 22:58:25,86,sold
3656,31,Opel,Unter,2023,48750.0,56062.49999999999,7,Jüterbog,2023-12-10 21:05:41,71,sold
3657,31,BMW,Möglich,2018,22835.0,26260.249999999996,8,Jüterbog,2024-12-15 00:14:54,158,sold
3658,31,Opel,Seit,2019,25768.0,29633.199999999997,3,Jüterbog,2024-01-14 07:01:23,179,sold
3659,31,Opel,Dick,2020,32596.0,37485.399999999994,2,Jüterbog,2024-06-04 02:29:10,120,sold
3660,31,Opel,Da,2022,45459.0,52277.85,9,Jüterbog,2024-01-21 21:34:30,127,sold
3661,31,Mercedes-Benz,Wird,2022,34276.0,39417.399999999994,4,Jüterbog,2025-05-11 03:20:06,11,sold
3662,31,BMW,Geburtstag,2020,35004.0,40254.6,9,Jüterbog,2023-07-11 22:43:55,90,sold
3663,31,Mercedes-Benz,Neben,2021,15951.0,,10,Jüterbog,2024-10-17 23:53:09,70,available
3664,31,BMW,Einigen,2019,42754.0,,3,Jüterbog,2025-11-04 21:53:16,103,available
3665,31,Opel,Katze,2024,49067.0,56427.049999999996,1,Jüterbog,2024-10-28 18:35:08,78,sold
3666,31,BMW,Herz,2019,28910.0,33246.5,6,Jüterbog,2024-01-25 05:07:45,155,sold
3667,31,BMW,Dazu,2019,12921.0,14859.15,5,Jüterbog,2025-12-01 14:11:42,151,available
3668,31,Opel,Rad,2020,43681.0,50233.149999999994,5,Jüterbog,2023-04-15 11:07:11,3,sold
3669,31,Opel,Unser,2020,38963.0,44807.45,4,Jüterbog,2024-05-04 21:44:32,133,sold
3670,31,Opel,Mein,2021,36866.0,,4,Jüterbog,2023-11-03 05:03:44,73,available
3671,31,Opel,Oben,2022,46585.0,,8,Jüterbog,2024-09-23 16:26:21,161,available
3672,31,Mercedes-Benz,Zimmer,2020,16893.0,,8,Jüterbog,2024-03-23 23:52:57,144,available
3673,31,Opel,Nun,2023,15963.0,,5,Jüterbog,2026-01-01 18:02:46,161,available
3674,31,Opel,Brief,2023,38784.0,44601.6,2,Jüterbog,2024-03-23 03:47:25,143,sold
3675,31,BMW,Langsam,2019,46291.0,53234.649999999994,9,Jüterbog,2023-12-26 06:37:01,77,sold
3676,31,Opel,Familie,2018,28295.0,,4,Jüterbog,2025-09-04 19:29:27,50,available
3677,31,Mercedes-Benz,Ende,2019,39556.0,45489.399999999994,1,Jüterbog,2025-07-09 17:40:06,109,sold
3678,31,Mercedes-Benz,Erschrecken,2019,28584.0,32871.6,8,Jüterbog,2024-09-04 04:50:49,18,sold
3679,31,Opel,Herr,2023,45621.0,52464.149999999994,3,Jüterbog,2024-10-14 01:05:00,16,sold
3680,31,Mercedes-Benz,Jetzt,2022,24856.0,28584.399999999998,4,Jüterbog,2023-08-18 21:28:37,7,sold
3681,31,Mercedes-Benz,Richtig,2024,24097.0,,6,Jüterbog,2024-06-06 15:28:02,178,available
3682,31,Opel,Erst,2021,21957.0,,8,Jüterbog,2024-01-31 13:21:26,72,available
3683,31,Opel,Auto,2022,35726.0,41084.899999999994,3,Jüterbog,2025-10-17 15:48:17,153,available
3684,31,Opel,Ende,2022,46232.0,53166.799999999996,2,Jüterbog,2024-12-20 20:42:55,105,sold
3685,31,Mercedes-Benz,Haare,2024,11097.0,,8,Jüterbog,2023-11-01 15:30:56,100,available
3686,31,BMW,Als,2020,13358.0,15361.699999999999,6,Jüterbog,2024-08-13 03:02:07,113,sold
3687,31,Mercedes-Benz,Weg,2024,43029.0,49483.35,2,Jüterbog,2026-01-13 22:08:46,41,available
3688,31,Opel,Sind,2018,16689.0,19192.35,7,Jüterbog,2024-06-02 01:30:36,142,sold
3689,31,Opel,Gerade,2024,32429.0,37293.35,1,Jüterbog,2023-12-04 18:39:26,160,sold
3690,31,BMW,Endlich,2020,19792.0,22760.8,4,Jüterbog,2023-07-22 17:05:25,166,sold
3691,31,Opel,Zug,2023,29369.0,33774.35,8,Jüterbog,2024-12-28 08:57:23,130,sold
3692,31,Mercedes-Benz,Daran,2021,27117.0,31184.55,3,Jüterbog,2025-09-21 18:42:23,131,sold
3693,31,Opel,Fertig,2019,33251.0,,4,Jüterbog,2026-01-16 23:49:38,144,available
3694,31,Mercedes-Benz,Schnell,2023,42287.0,48630.049999999996,3,Jüterbog,2024-02-07 13:19:27,143,sold
3695,31,Mercedes-Benz,Schlimm,2020,48886.0,56218.899999999994,1,Jüterbog,2024-04-21 08:15:53,18,sold
3696,31,BMW,Fährt,2019,18283.0,21025.449999999997,5,Jüterbog,2025-01-14 13:12:59,39,sold
3697,31,Opel,Bauen,2020,24251.0,27888.649999999998,10,Jüterbog,2024-05-04 15:08:49,70,sold
3698,31,Mercedes-Benz,Schauen,2018,37343.0,42944.45,3,Jüterbog,2023-07-28 09:12:02,137,sold
3699,31,BMW,Wetter,2020,22818.0,26240.699999999997,2,Jüterbog,2025-08-29 19:01:21,103,sold
3700,31,Opel,Will,2018,39115.0,44982.25,6,Jüterbog,2025-10-09 12:55:56,49,sold
3701,31,Mercedes-Benz,Besser,2020,13474.0,15495.099999999999,9,Jüterbog,2023-05-22 21:14:34,104,sold
3702,31,Opel,Schnee,2023,18730.0,21539.5,3,Jüterbog,2025-07-03 12:03:04,24,sold
3703,31,Opel,Richtig,2020,21080.0,24241.999999999996,8,Jüterbog,2025-06-02 02:42:46,18,sold
3704,31,Mercedes-Benz,Sache,2024,24540.0,,7,Jüterbog,2025-08-11 17:16:24,48,available
3705,31,Opel,Finger,2020,48894.0,,9,Jüterbog,2024-08-11 23:02:09,66,available
3706,31,Mercedes-Benz,Fröhlich,2022,39528.0,45457.2,6,Jüterbog,2025-09-23 02:07:36,24,sold
3707,31,Opel,Gestern,2024,27249.0,,9,Jüterbog,2023-05-05 20:08:16,34,available
3708,31,BMW,Kochen,2019,27230.0,31314.499999999996,6,Jüterbog,2023-05-29 01:22:35,68,sold
3709,31,BMW,Tot,2020,25380.0,29186.999999999996,10,Jüterbog,2025-07-20 04:15:12,128,sold
3710,31,BMW,Ruhig,2019,39092.0,44955.799999999996,10,Jüterbog,2023-03-10 18:45:37,138,sold
3711,31,Opel,Verlieren,2024,18553.0,21335.949999999997,6,Jüterbog,2025-07-19 17:23:11,24,sold
3712,31,BMW,Gut,2021,35077.0,,4,Jüterbog,2023-12-30 22:32:03,92,available
3713,31,Mercedes-Benz,Ließ,2021,23157.0,,5,Jüterbog,2023-05-08 10:41:31,93,available
3714,31,Mercedes-Benz,Von,2024,47064.0,54123.6,6,Jüterbog,2026-01-13 22:48:38,154,available
3715,31,Opel,Auf,2020,42455.0,48823.24999999999,4,Jüterbog,2025-10-30 18:38:47,52,sold
3716,31,Mercedes-Benz,Fußball,2021,45985.0,52882.74999999999,10,Jüterbog,2023-03-01 09:01:43,106,sold
3717,31,Mercedes-Benz,Kam,2019,12939.0,14879.849999999999,3,Jüterbog,2024-01-08 08:25:17,105,sold
3718,31,Opel,Kopf,2024,29447.0,33864.049999999996,4,Jüterbog,2025-08-04 23:56:22,56,sold
3719,32,Mercedes-Benz,Fressen,2023,46842.0,,7,Emmendingen,2025-07-03 23:14:42,38,available
3720,32,Mercedes-Benz,Verkaufen,2022,35414.0,,1,Emmendingen,2023-08-10 11:48:53,15,available
3721,32,Mercedes-Benz,Mein,2021,14786.0,17003.899999999998,3,Emmendingen,2023-09-07 14:34:25,135,sold
3722,32,Ford,Zeitung,2018,25546.0,29377.899999999998,7,Emmendingen,2025-08-29 17:14:28,67,sold
3723,32,Ford,Auge,2019,33927.0,39016.049999999996,4,Emmendingen,2025-04-06 21:47:22,58,sold
3724,32,Mercedes-Benz,War,2019,43308.0,49804.2,6,Emmendingen,2024-05-30 12:15:38,4,sold
3725,32,Ford,Bauer,2019,25210.0,28991.499999999996,9,Emmendingen,2023-02-15 22:32:55,61,sold
3726,32,Ford,Halten,2020,19032.0,21886.8,4,Emmendingen,2024-06-13 21:45:34,38,sold
3727,32,Ford,Es,2024,48906.0,56241.899999999994,7,Emmendingen,2025-10-07 06:36:13,129,available
3728,32,Mercedes-Benz,Essen,2019,37445.0,,9,Emmendingen,2024-06-19 07:24:23,94,available
3729,32,Ford,Schüler,2023,48585.0,55872.74999999999,1,Emmendingen,2026-01-30 08:13:13,140,available
3730,32,Mercedes-Benz,Hunger,2021,47430.0,54544.49999999999,7,Emmendingen,2024-11-05 16:56:06,10,sold
3731,32,Mercedes-Benz,Erschrecken,2018,47256.0,54344.399999999994,2,Emmendingen,2023-10-23 03:55:21,122,sold
3732,32,Mercedes-Benz,Freund,2020,33408.0,38419.2,5,Emmendingen,2025-05-10 16:45:59,102,sold
3733,32,Ford,Hängen,2020,14182.0,,3,Emmendingen,2024-12-03 06:54:00,44,available
3734,32,Mercedes-Benz,Nie,2021,36412.0,41873.799999999996,1,Emmendingen,2025-09-28 06:25:35,70,sold
3735,32,Ford,So,2022,26855.0,,5,Emmendingen,2025-07-26 06:31:25,144,available
3736,32,Mercedes-Benz,Andere,2021,25037.0,,2,Emmendingen,2023-02-11 01:30:43,97,available
3737,32,Ford,Fahrrad,2020,44814.0,,9,Emmendingen,2024-07-23 22:32:06,12,available
3738,32,Mercedes-Benz,Bekommen,2020,12445.0,14311.749999999998,2,Emmendingen,2024-06-12 03:15:46,41,sold
3739,32,Ford,Dürfen,2022,22820.0,26242.999999999996,9,Emmendingen,2025-05-14 14:27:30,176,sold
3740,32,Mercedes-Benz,Schenken,2022,38600.0,44390.0,5,Emmendingen,2025-09-06 07:20:51,144,sold
3741,32,Ford,Ab,2018,38324.0,44072.6,2,Emmendingen,2024-10-19 20:52:33,108,sold
3742,32,Ford,Ist,2024,13686.0,15738.9,5,Emmendingen,2025-02-27 17:04:55,155,sold
3743,32,Mercedes-Benz,Sich,2023,27119.0,,4,Emmendingen,2023-11-02 16:07:12,41,available
3744,32,Ford,Müde,2024,42724.0,49132.6,3,Emmendingen,2024-06-25 00:16:37,2,sold
3745,32,Ford,Stück,2023,28749.0,,3,Emmendingen,2023-06-20 16:24:20,39,available
3746,32,Ford,Das,2021,29615.0,34057.25,1,Emmendingen,2023-05-04 23:25:58,136,sold
3747,32,Ford,Lehrerin,2024,12424.0,14287.599999999999,5,Emmendingen,2024-11-12 05:17:12,131,sold
3748,32,Ford,Immer,2021,22746.0,26157.899999999998,5,Emmendingen,2025-05-30 12:07:37,92,sold
3749,32,Ford,Mich,2022,11360.0,13063.999999999998,3,Emmendingen,2025-10-12 08:30:48,30,sold
3750,32,Ford,Hand,2019,35836.0,,4,Emmendingen,2025-01-28 11:50:25,179,available
3751,32,Ford,Stellen,2018,38700.0,44505.0,1,Emmendingen,2025-07-22 11:54:05,20,sold
3752,32,Mercedes-Benz,Fiel,2020,17969.0,,5,Emmendingen,2023-05-27 01:53:06,90,available
3753,32,Mercedes-Benz,Man,2018,30938.0,,3,Emmendingen,2024-12-13 16:33:26,145,available
3754,32,Ford,Kennen,2021,19876.0,22857.399999999998,2,Emmendingen,2023-09-18 08:36:50,85,sold
3755,32,Mercedes-Benz,Andere,2019,27610.0,31751.499999999996,2,Emmendingen,2024-08-04 22:30:19,74,sold
3756,32,Mercedes-Benz,Arbeit,2018,48808.0,,5,Emmendingen,2024-05-29 03:50:45,24,available
3757,32,Mercedes-Benz,Allein,2024,37709.0,43365.35,1,Emmendingen,2024-01-30 17:46:19,89,sold
3758,32,Ford,Arbeiten,2023,12616.0,14508.4,9,Emmendingen,2025-03-05 14:01:14,109,sold
3759,32,Ford,Spaß,2018,13415.0,15427.249999999998,9,Emmendingen,2025-04-04 18:44:37,44,sold
3760,32,Mercedes-Benz,Dazu,2018,45416.0,,7,Emmendingen,2023-06-24 01:25:44,98,available
3761,32,Ford,Stark,2019,27456.0,31574.399999999998,6,Emmendingen,2024-01-29 06:27:04,173,sold
3762,32,Mercedes-Benz,Schenken,2019,23482.0,27004.3,10,Emmendingen,2025-02-12 17:03:43,142,sold
3763,32,Mercedes-Benz,Monat,2018,28145.0,,7,Emmendingen,2025-06-05 00:24:01,25,available
3764,32,Mercedes-Benz,Ein,2018,40781.0,46898.149999999994,4,Emmendingen,2024-01-15 12:46:11,163,sold
3765,32,Ford,Gesund,2020,41325.0,47523.74999999999,6,Emmendingen,2025-07-05 17:45:49,6,sold
3766,32,Mercedes-Benz,Sache,2018,26232.0,,1,Emmendingen,2025-02-05 07:49:28,23,available
3767,32,Ford,Unter,2020,21293.0,24486.949999999997,8,Emmendingen,2024-08-23 17:40:28,20,sold
3768,32,Ford,Haus,2022,22796.0,26215.399999999998,6,Emmendingen,2024-03-22 23:46:55,57,sold
3769,32,Mercedes-Benz,Ging,2020,49722.0,57180.299999999996,6,Emmendingen,2023-05-04 22:22:14,98,sold
3770,32,Mercedes-Benz,Überall,2019,27220.0,31302.999999999996,3,Emmendingen,2025-02-03 16:54:32,179,sold
3771,32,Mercedes-Benz,Einigen,2019,48235.0,,5,Emmendingen,2024-04-16 11:50:53,67,available
3772,32,Mercedes-Benz,Zurück,2020,35855.0,41233.25,7,Emmendingen,2025-07-02 13:37:45,124,sold
3773,32,Mercedes-Benz,Mögen,2021,43544.0,,2,Emmendingen,2026-01-13 23:23:55,1,available
3774,32,Ford,Mehr,2022,13708.0,15764.199999999999,5,Emmendingen,2025-02-12 23:30:04,37,sold
3775,32,Ford,Kennen,2021,31368.0,36073.2,9,Emmendingen,2023-11-20 03:43:00,174,sold
3776,32,Ford,Ende,2018,12620.0,14512.999999999998,4,Emmendingen,2023-04-23 22:33:32,65,sold
3777,32,Ford,Schlecht,2024,46288.0,53231.2,7,Emmendingen,2024-11-02 21:16:21,70,sold
3778,32,Ford,Klein,2018,20416.0,,6,Emmendingen,2024-04-11 22:45:30,137,available
3779,32,Ford,Ließ,2018,43723.0,,2,Emmendingen,2023-05-01 06:30:11,8,available
3780,32,Mercedes-Benz,Mutter,2019,25674.0,29525.1,3,Emmendingen,2023-12-01 20:19:15,27,sold
3781,32,Mercedes-Benz,Stein,2024,29325.0,,9,Emmendingen,2023-03-03 20:43:04,15,available
3782,32,Ford,Hinter,2019,22163.0,25487.449999999997,9,Emmendingen,2023-07-29 00:42:31,24,sold
3783,32,Mercedes-Benz,Unter,2019,46561.0,53545.149999999994,4,Emmendingen,2024-08-27 23:48:37,143,sold
3784,32,Mercedes-Benz,Eltern,2024,42494.0,,7,Emmendingen,2023-09-10 22:09:42,130,available
3785,32,Ford,Für,2023,23998.0,,4,Emmendingen,2024-06-07 23:37:56,75,available
3786,32,Ford,Kennen,2021,34962.0,40206.299999999996,3,Emmendingen,2023-09-06 14:28:39,83,sold
3787,32,Mercedes-Benz,Rennen,2020,25373.0,29178.949999999997,8,Emmendingen,2025-11-26 13:14:28,34,sold
3788,32,Mercedes-Benz,Sohn,2024,43007.0,49458.049999999996,4,Emmendingen,2023-11-21 12:16:13,170,sold
3789,32,Mercedes-Benz,Dorf,2019,40993.0,47141.95,1,Emmendingen,2023-12-15 20:43:32,89,sold
3790,32,Mercedes-Benz,Brief,2024,24517.0,28194.55,2,Emmendingen,2023-02-11 05:58:50,45,sold
3791,32,Ford,Unter,2019,30778.0,35394.7,7,Emmendingen,2025-08-22 13:29:38,107,sold
3792,32,Mercedes-Benz,Singen,2023,19832.0,22806.8,6,Emmendingen,2023-12-21 19:56:04,158,sold
3793,32,Ford,Also,2022,14487.0,,1,Emmendingen,2025-12-12 10:35:24,98,available
3794,32,Mercedes-Benz,Mehr,2018,26072.0,,7,Emmendingen,2024-12-12 10:36:25,77,available
3795,32,Ford,Natürlich,2020,43283.0,,3,Emmendingen,2023-09-29 00:34:56,139,available
3796,32,Mercedes-Benz,Oben,2023,34071.0,39181.649999999994,4,Emmendingen,2023-12-28 20:37:01,107,sold
3797,32,Ford,Einigen,2019,11900.0,,8,Emmendingen,2023-12-25 10:49:30,26,available
3798,32,Ford,Seite,2019,38311.0,,1,Emmendingen,2023-02-19 02:02:30,72,available
3799,32,Mercedes-Benz,Lernen,2022,27070.0,31130.499999999996,9,Emmendingen,2025-10-09 09:17:06,125,available
3800,32,Mercedes-Benz,Hilfe,2023,14844.0,,3,Emmendingen,2025-09-25 17:20:46,6,available
3801,32,Mercedes-Benz,Zurück,2024,34934.0,,3,Emmendingen,2025-05-10 21:57:19,150,available
3802,32,Ford,Trinken,2020,29891.0,34374.649999999994,9,Emmendingen,2024-06-21 22:27:28,9,sold
3803,32,Mercedes-Benz,Braun,2024,46576.0,,3,Emmendingen,2025-03-16 09:18:37,116,available
3804,32,Ford,Kaufen,2023,27719.0,31876.85,3,Emmendingen,2024-07-31 05:42:19,13,sold
3805,32,Mercedes-Benz,Klein,2022,47636.0,54781.399999999994,6,Emmendingen,2026-01-25 14:04:40,74,available
3806,32,Mercedes-Benz,Halbe,2019,23527.0,,6,Emmendingen,2025-12-24 06:00:33,41,available
3807,32,Ford,Leute,2019,10708.0,12314.199999999999,4,Emmendingen,2025-11-25 02:51:46,147,available
3808,32,Ford,Weihnachten,2023,34013.0,,3,Emmendingen,2023-04-25 06:09:03,35,available
3809,32,Ford,Bild,2024,14420.0,16583.0,10,Emmendingen,2023-05-12 03:30:55,90,sold
3810,32,Ford,Was,2021,48945.0,56286.74999999999,10,Emmendingen,2023-03-31 00:45:57,124,sold
3811,32,Mercedes-Benz,Lieb,2018,45987.0,,2,Emmendingen,2025-12-01 19:42:46,27,available
3812,32,Ford,Zu,2019,46914.0,53951.1,9,Emmendingen,2024-09-30 09:36:36,48,sold
3813,32,Ford,Mädchen,2023,37299.0,42893.85,1,Emmendingen,2023-10-11 01:19:36,104,sold
3814,32,Ford,Zimmer,2020,15065.0,17324.75,2,Emmendingen,2024-07-18 06:49:20,92,sold
3815,32,Mercedes-Benz,Sehen,2024,15709.0,,6,Emmendingen,2024-07-27 01:42:47,104,available
3816,32,Mercedes-Benz,Müde,2021,39685.0,45637.75,4,Emmendingen,2023-12-11 12:04:43,136,sold
3817,32,Mercedes-Benz,Ins,2021,25320.0,29117.999999999996,2,Emmendingen,2024-10-29 03:10:57,162,sold
3818,32,Mercedes-Benz,War,2024,45646.0,52492.899999999994,4,Emmendingen,2025-10-31 17:11:06,49,sold
3819,32,Ford,Klettern,2023,33053.0,38010.95,4,Emmendingen,2025-09-19 02:47:43,6,sold
3820,32,Ford,Von,2021,46465.0,,1,Emmendingen,2024-01-29 03:35:04,148,available
3821,32,Mercedes-Benz,Mensch,2023,29725.0,34183.75,8,Emmendingen,2024-04-30 04:59:54,168,sold
3822,32,Mercedes-Benz,Ding,2020,15426.0,,6,Emmendingen,2024-12-05 10:30:18,133,available
3823,32,Ford,Nase,2024,36407.0,41868.049999999996,3,Emmendingen,2024-05-30 12:36:22,104,sold
